,available,compare_at_price,created_at,featured_image,grams,id,option1,option2,option3,position,price,product_id,requires_shipping,sku,taxable,title,updated_at,parent_id,parent_title,vendor
1371,True,,2022-03-17T10:32:48-04:00,,75,41528415879345,0,Cherry,,1,76.00,7159508795569,True,NK-600-095BT-0,True,0 / Cherry,2022-09-30T23:59:03-04:00,7159508795569,Swim Crop Top in Cherry,Negative Underwear
1372,False,,2022-03-17T10:32:48-04:00,,75,41528415912113,1,Cherry,,2,76.00,7159508795569,True,NK-600-095BT-1,True,1 / Cherry,2022-11-07T09:19:05-05:00,7159508795569,Swim Crop Top in Cherry,Negative Underwear
1373,False,,2022-03-17T10:32:48-04:00,,75,41528415944881,2,Cherry,,3,76.00,7159508795569,True,NK-600-095BT-2,True,2 / Cherry,2022-10-16T03:54:01-04:00,7159508795569,Swim Crop Top in Cherry,Negative Underwear
1374,True,,2022-03-17T10:32:48-04:00,,75,41528415977649,3,Cherry,,4,76.00,7159508795569,True,NK-600-095BT-3,True,3 / Cherry,2022-12-22T09:10:00-05:00,7159508795569,Swim Crop Top in Cherry,Negative Underwear
1375,True,,2022-03-17T10:32:48-04:00,,75,41528416010417,4,Cherry,,5,76.00,7159508795569,True,NK-600-095BT-4,True,4 / Cherry,2022-09-30T23:59:03-04:00,7159508795569,Swim Crop Top in Cherry,Negative Underwear
1376,True,,2022-03-17T10:32:48-04:00,,75,41528416043185,5,Cherry,,6,76.00,7159508795569,True,NK-600-095BT-5,True,5 / Cherry,2022-12-03T17:39:28-05:00,7159508795569,Swim Crop Top in Cherry,Negative Underwear
1377,False,,2022-03-17T10:26:09-04:00,,75,41528406048945,0,Black,,1,76.00,7159507091633,True,NK-600-01BT-0,True,0 / Black,2022-12-01T08:08:02-05:00,7159507091633,Swim Crop Top in Black,Negative Underwear
1378,True,0.00,2022-03-17T10:26:09-04:00,,75,41528406081713,1,Black,,2,76.00,7159507091633,True,NK-600-01BT-1,True,1 / Black,2022-11-22T13:26:25-05:00,7159507091633,Swim Crop Top in Black,Negative Underwear
1379,True,0.00,2022-03-17T10:26:09-04:00,,75,41528406114481,2,Black,,3,76.00,7159507091633,True,NK-600-01BT-2,True,2 / Black,2022-12-25T23:07:33-05:00,7159507091633,Swim Crop Top in Black,Negative Underwear
1380,True,0.00,2022-03-17T10:26:09-04:00,,75,41528406147249,3,Black,,4,76.00,7159507091633,True,NK-600-01BT-3,True,3 / Black,2022-12-09T12:00:18-05:00,7159507091633,Swim Crop Top in Black,Negative Underwear
1381,True,0.00,2022-03-17T10:26:09-04:00,,75,41528406180017,4,Black,,5,76.00,7159507091633,True,NK-600-01BT-4,True,4 / Black,2022-12-09T09:09:36-05:00,7159507091633,Swim Crop Top in Black,Negative Underwear
1382,True,0.00,2022-03-17T10:26:09-04:00,,75,41528406212785,5,Black,,6,76.00,7159507091633,True,NK-600-01BT-5,True,5 / Black,2022-12-09T09:09:36-05:00,7159507091633,Swim Crop Top in Black,Negative Underwear
1383,True,161.00,2022-04-18T10:51:54-04:00,,345,41719934582961,XS,Black,,1,144.00,7206113444017,True,,True,XS / Black,2022-04-18T10:52:21-04:00,7206113444017,Supreme Sleep Tank + Short in Black (Pack),Negative Underwear
1384,True,161.00,2022-04-18T10:51:54-04:00,,345,41719934615729,S,Black,,2,144.00,7206113444017,True,,True,S / Black,2022-04-18T10:52:21-04:00,7206113444017,Supreme Sleep Tank + Short in Black (Pack),Negative Underwear
1385,True,161.00,2022-04-18T10:51:54-04:00,,345,41719934648497,M,Black,,3,144.00,7206113444017,True,,True,M / Black,2022-04-18T10:52:21-04:00,7206113444017,Supreme Sleep Tank + Short in Black (Pack),Negative Underwear
1386,True,161.00,2022-04-18T10:51:54-04:00,,345,41719934681265,L,Black,,4,144.00,7206113444017,True,,True,L / Black,2022-04-18T10:52:21-04:00,7206113444017,Supreme Sleep Tank + Short in Black (Pack),Negative Underwear
1387,True,161.00,2022-04-18T10:51:54-04:00,,345,41719934714033,XL,Black,,5,144.00,7206113444017,True,,True,XL / Black,2022-04-18T10:52:21-04:00,7206113444017,Supreme Sleep Tank + Short in Black (Pack),Negative Underwear
1388,True,161.00,2022-04-18T10:51:54-04:00,,345,41719934746801,XXL,Black,,6,144.00,7206113444017,True,,True,XXL / Black,2022-04-18T10:52:21-04:00,7206113444017,Supreme Sleep Tank + Short in Black (Pack),Negative Underwear
1389,True,,2022-03-17T13:55:37-04:00,,45,41529183862961,0,Navy + White,Single,1,55.00,7159748853937,True,NK-108-241M-0,True,0 / Navy + White / Single,2022-12-22T17:06:51-05:00,7159748853937,Whipped Triangle Bra in Navy + White,Negative Underwear
1390,True,,2022-03-17T13:55:37-04:00,,45,41529183895729,1,Navy + White,Single,2,55.00,7159748853937,True,NK-108-241M-1,True,1 / Navy + White / Single,2022-12-26T10:21:36-05:00,7159748853937,Whipped Triangle Bra in Navy + White,Negative Underwear
1391,True,,2022-03-17T13:55:37-04:00,,45,41529183928497,2,Navy + White,Single,3,55.00,7159748853937,True,NK-108-241M-2,True,2 / Navy + White / Single,2022-12-26T14:25:21-05:00,7159748853937,Whipped Triangle Bra in Navy + White,Negative Underwear
1392,True,,2022-03-17T13:55:37-04:00,,45,41529183961265,3,Navy + White,Single,4,55.00,7159748853937,True,NK-108-241M-3,True,3 / Navy + White / Single,2022-12-16T15:02:12-05:00,7159748853937,Whipped Triangle Bra in Navy + White,Negative Underwear
1393,True,,2022-03-17T13:55:37-04:00,,45,41529183994033,4,Navy + White,Single,5,55.00,7159748853937,True,NK-108-241M-4,True,4 / Navy + White / Single,2022-12-21T15:15:30-05:00,7159748853937,Whipped Triangle Bra in Navy + White,Negative Underwear
1394,False,,2022-03-17T13:55:37-04:00,,45,41529184354481,5,Navy + White,Single,6,55.00,7159748853937,True,NK-108-241M-5,True,5 / Navy + White / Single,2022-09-05T10:19:56-04:00,7159748853937,Whipped Triangle Bra in Navy + White,Negative Underwear
1395,True,,2022-03-17T14:23:25-04:00,,31,41529241600177,XS,Navy + White,Single,1,34.00,7159760814257,True,NK-108-241FC-0,True,XS / Navy + White / Single,2022-12-26T12:47:04-05:00,7159760814257,Whipped French Cut Brief in Navy + White,Negative Underwear
1396,True,68.00,2022-08-17T20:08:02-04:00,,31,42058815111345,XS,Navy + White,2-Pack,2,64.00,7159760814257,True,,True,XS / Navy + White / 2-Pack,2022-08-17T20:08:15-04:00,7159760814257,Whipped French Cut Brief in Navy + White,Negative Underwear
1397,True,102.00,2022-08-17T20:08:02-04:00,,31,42058815144113,XS,Navy + White,3-Pack,3,92.00,7159760814257,True,,True,XS / Navy + White / 3-Pack,2022-08-17T20:08:26-04:00,7159760814257,Whipped French Cut Brief in Navy + White,Negative Underwear
1398,True,,2022-03-17T14:23:25-04:00,,31,41529241632945,S,Navy + White,Single,4,34.00,7159760814257,True,NK-108-241FC-1,True,S / Navy + White / Single,2022-12-26T18:53:47-05:00,7159760814257,Whipped French Cut Brief in Navy + White,Negative Underwear
1399,True,68.00,2022-08-17T20:08:02-04:00,,31,42058815176881,S,Navy + White,2-Pack,5,64.00,7159760814257,True,,True,S / Navy + White / 2-Pack,2022-08-17T20:08:33-04:00,7159760814257,Whipped French Cut Brief in Navy + White,Negative Underwear
1400,True,102.00,2022-08-17T20:08:02-04:00,,31,42058815209649,S,Navy + White,3-Pack,6,92.00,7159760814257,True,,True,S / Navy + White / 3-Pack,2022-08-17T20:08:44-04:00,7159760814257,Whipped French Cut Brief in Navy + White,Negative Underwear
1401,False,,2022-03-17T14:23:25-04:00,,31,41529241665713,M,Navy + White,Single,7,34.00,7159760814257,True,NK-108-241FC-2,True,M / Navy + White / Single,2022-10-10T07:34:31-04:00,7159760814257,Whipped French Cut Brief in Navy + White,Negative Underwear
1402,True,68.00,2022-08-17T20:08:02-04:00,,31,42058815242417,M,Navy + White,2-Pack,8,64.00,7159760814257,True,,True,M / Navy + White / 2-Pack,2022-08-17T20:08:55-04:00,7159760814257,Whipped French Cut Brief in Navy + White,Negative Underwear
1403,True,102.00,2022-08-17T20:08:02-04:00,,31,42058815275185,M,Navy + White,3-Pack,9,92.00,7159760814257,True,,True,M / Navy + White / 3-Pack,2022-08-17T20:09:02-04:00,7159760814257,Whipped French Cut Brief in Navy + White,Negative Underwear
1404,False,,2022-03-17T14:23:25-04:00,,31,41529241698481,L,Navy + White,Single,10,34.00,7159760814257,True,NK-108-241FC-3,True,L / Navy + White / Single,2022-10-22T18:48:55-04:00,7159760814257,Whipped French Cut Brief in Navy + White,Negative Underwear
1405,True,68.00,2022-08-17T20:08:02-04:00,,31,42058815307953,L,Navy + White,2-Pack,11,64.00,7159760814257,True,,True,L / Navy + White / 2-Pack,2022-08-17T20:09:09-04:00,7159760814257,Whipped French Cut Brief in Navy + White,Negative Underwear
1406,True,102.00,2022-08-17T20:08:02-04:00,,31,42058815340721,L,Navy + White,3-Pack,12,92.00,7159760814257,True,,True,L / Navy + White / 3-Pack,2022-08-17T20:09:16-04:00,7159760814257,Whipped French Cut Brief in Navy + White,Negative Underwear
1407,False,,2022-03-17T14:23:25-04:00,,31,41529241731249,XL,Navy + White,Single,13,34.00,7159760814257,True,NK-108-241FC-4,True,XL / Navy + White / Single,2022-08-23T18:05:10-04:00,7159760814257,Whipped French Cut Brief in Navy + White,Negative Underwear
1408,True,68.00,2022-08-17T20:08:02-04:00,,31,42058815373489,XL,Navy + White,2-Pack,14,64.00,7159760814257,True,,True,XL / Navy + White / 2-Pack,2022-08-17T20:09:23-04:00,7159760814257,Whipped French Cut Brief in Navy + White,Negative Underwear
1409,True,102.00,2022-08-17T20:08:02-04:00,,31,42058815406257,XL,Navy + White,3-Pack,15,92.00,7159760814257,True,,True,XL / Navy + White / 3-Pack,2022-08-17T20:09:30-04:00,7159760814257,Whipped French Cut Brief in Navy + White,Negative Underwear
1410,False,,2022-03-17T14:23:25-04:00,,31,41529241764017,XXL,Navy + White,Single,16,34.00,7159760814257,True,NK-108-241FC-5,True,XXL / Navy + White / Single,2022-12-25T21:57:15-05:00,7159760814257,Whipped French Cut Brief in Navy + White,Negative Underwear
1411,True,68.00,2022-08-17T20:08:02-04:00,,31,42058815439025,XXL,Navy + White,2-Pack,17,64.00,7159760814257,True,,True,XXL / Navy + White / 2-Pack,2022-08-17T20:09:39-04:00,7159760814257,Whipped French Cut Brief in Navy + White,Negative Underwear
1412,True,102.00,2022-08-17T20:08:02-04:00,,31,42058815471793,XXL,Navy + White,3-Pack,18,92.00,7159760814257,True,,True,XXL / Navy + White / 3-Pack,2022-08-17T20:09:49-04:00,7159760814257,Whipped French Cut Brief in Navy + White,Negative Underwear
1413,True,,2022-03-17T14:19:28-04:00,,109,41529231769777,XS,Navy + White,,1,106.00,7159756292273,True,NK-108-241O2-0,True,XS / Navy + White,2022-12-19T00:48:01-05:00,7159756292273,Whipped Cardi in Navy + White,Negative Underwear
1414,False,,2022-03-17T14:19:28-04:00,,109,41529231802545,S,Navy + White,,2,106.00,7159756292273,True,NK-108-241O2-1,True,S / Navy + White,2022-11-07T23:59:59-05:00,7159756292273,Whipped Cardi in Navy + White,Negative Underwear
1415,False,,2022-03-17T14:19:28-04:00,,109,41529231835313,M,Navy + White,,3,106.00,7159756292273,True,NK-108-241O2-2,True,M / Navy + White,2022-11-25T19:22:46-05:00,7159756292273,Whipped Cardi in Navy + White,Negative Underwear
1416,False,,2022-03-17T14:19:28-04:00,,109,41529231868081,L,Navy + White,,4,106.00,7159756292273,True,NK-108-241O2-3,True,L / Navy + White,2022-08-15T23:34:36-04:00,7159756292273,Whipped Cardi in Navy + White,Negative Underwear
1417,False,,2022-03-17T14:19:28-04:00,,109,41529231900849,XL,Navy + White,,5,106.00,7159756292273,True,NK-108-241O2-4,True,XL / Navy + White,2022-11-18T20:40:20-05:00,7159756292273,Whipped Cardi in Navy + White,Negative Underwear
1418,False,,2022-03-17T14:19:28-04:00,,109,41529231933617,XXL,Navy + White,,6,106.00,7159756292273,True,NK-108-241O2-5,True,XXL / Navy + White,2022-08-29T23:56:17-04:00,7159756292273,Whipped Cardi in Navy + White,Negative Underwear
1419,True,,2021-12-15T10:21:43-05:00,,39,41203511361713,XS,Washed Black,Single,1,72.00,7076970037425,True,NK-400-011S-0,True,XS / Washed Black / Single,2022-12-12T10:17:37-05:00,7076970037425,Club Short in Washed Black,Negative Underwear
1420,True,,2021-12-15T10:21:43-05:00,,39,41203511394481,S,Washed Black,Single,2,72.00,7076970037425,True,NK-400-011S-1,True,S / Washed Black / Single,2022-12-22T14:52:15-05:00,7076970037425,Club Short in Washed Black,Negative Underwear
1421,True,,2021-12-15T10:21:43-05:00,,39,41203511427249,M,Washed Black,Single,3,72.00,7076970037425,True,NK-400-011S-2,True,M / Washed Black / Single,2022-12-14T23:25:32-05:00,7076970037425,Club Short in Washed Black,Negative Underwear
1422,True,,2021-12-15T10:23:36-05:00,,39,41203518472369,L,Washed Black,Single,4,72.00,7076970037425,True,NK-400-011S-3,True,L / Washed Black / Single,2022-12-15T04:26:40-05:00,7076970037425,Club Short in Washed Black,Negative Underwear
1423,True,,2021-12-15T10:23:36-05:00,,39,41203518505137,XL,Washed Black,Single,5,72.00,7076970037425,True,NK-400-011S-4,True,XL / Washed Black / Single,2022-12-02T16:13:47-05:00,7076970037425,Club Short in Washed Black,Negative Underwear
1424,False,,2021-12-15T10:23:36-05:00,,39,41203518537905,XXL,Washed Black,Single,6,72.00,7076970037425,True,NK-400-011S-5,True,XXL / Washed Black / Single,2022-01-24T14:06:10-05:00,7076970037425,Club Short in Washed Black,Negative Underwear
1425,True,,2021-12-15T10:34:11-05:00,,39,41203559039153,XS,Buff,Single,1,72.00,7076980719793,True,NK-400-06S-0,True,XS / Buff / Single,2022-12-21T09:10:50-05:00,7076980719793,Club Short in Buff,Negative Underwear
1426,True,,2021-12-15T10:34:11-05:00,,39,41203559071921,S,Buff,Single,2,72.00,7076980719793,True,NK-400-06S-1,True,S / Buff / Single,2022-12-22T09:10:00-05:00,7076980719793,Club Short in Buff,Negative Underwear
1427,True,,2021-12-15T10:34:11-05:00,,39,41203559104689,M,Buff,Single,3,72.00,7076980719793,True,NK-400-06S-2,True,M / Buff / Single,2022-12-14T11:31:30-05:00,7076980719793,Club Short in Buff,Negative Underwear
1428,True,,2021-12-15T10:34:11-05:00,,39,41203559137457,L,Buff,Single,4,72.00,7076980719793,True,NK-400-06S-3,True,L / Buff / Single,2022-12-03T22:27:36-05:00,7076980719793,Club Short in Buff,Negative Underwear
1429,True,,2021-12-15T10:34:11-05:00,,39,41203559170225,XL,Buff,Single,5,72.00,7076980719793,True,NK-400-06S-4,True,XL / Buff / Single,2022-11-12T08:19:36-05:00,7076980719793,Club Short in Buff,Negative Underwear
1430,False,,2021-12-15T10:34:11-05:00,,39,41203559202993,XXL,Buff,Single,6,72.00,7076980719793,True,NK-400-06S-5,True,XXL / Buff / Single,2022-09-30T23:59:02-04:00,7076980719793,Club Short in Buff,Negative Underwear
1431,True,,2021-12-15T10:28:24-05:00,,39,41203550060721,XS,Black,Single,1,72.00,7076978589873,True,NK-400-01S-0,True,XS / Black / Single,2022-12-20T11:30:36-05:00,7076978589873,Club Short in Black,Negative Underwear
1432,True,,2021-12-15T10:28:24-05:00,,39,41203550093489,S,Black,Single,2,72.00,7076978589873,True,NK-400-01S-1,True,S / Black / Single,2022-12-22T22:13:02-05:00,7076978589873,Club Short in Black,Negative Underwear
1433,True,,2021-12-15T10:28:24-05:00,,39,41203550126257,M,Black,Single,3,72.00,7076978589873,True,NK-400-01S-2,True,M / Black / Single,2022-12-18T00:08:35-05:00,7076978589873,Club Short in Black,Negative Underwear
1434,True,,2021-12-15T10:28:24-05:00,,39,41203550159025,L,Black,Single,4,72.00,7076978589873,True,NK-400-01S-3,True,L / Black / Single,2022-10-20T16:09:10-04:00,7076978589873,Club Short in Black,Negative Underwear
1435,True,,2021-12-15T10:28:24-05:00,,39,41203550191793,XL,Black,Single,5,72.00,7076978589873,True,NK-400-01S-4,True,XL / Black / Single,2022-10-23T20:55:52-04:00,7076978589873,Club Short in Black,Negative Underwear
1436,False,,2021-12-15T10:28:24-05:00,,39,41203550224561,XXL,Black,Single,6,72.00,7076978589873,True,NK-400-01S-5,True,XXL / Black / Single,2022-09-30T23:59:02-04:00,7076978589873,Club Short in Black,Negative Underwear
1437,True,,2021-12-15T14:56:19-05:00,,39,41204206993585,XS,Glacier,Single,1,72.00,7077170020529,True,NK-400-42S-0,True,XS / Glacier / Single,2022-12-18T20:17:40-05:00,7077170020529,Club Short in Glacier,Negative Underwear
1438,True,,2021-12-15T14:56:19-05:00,,39,41204207026353,S,Glacier,Single,2,72.00,7077170020529,True,NK-400-42S-1,True,S / Glacier / Single,2022-12-14T21:27:06-05:00,7077170020529,Club Short in Glacier,Negative Underwear
1439,True,,2021-12-15T14:56:19-05:00,,39,41204207059121,M,Glacier,Single,3,72.00,7077170020529,True,NK-400-42S-2,True,M / Glacier / Single,2022-12-25T23:58:55-05:00,7077170020529,Club Short in Glacier,Negative Underwear
1440,True,,2021-12-15T14:56:19-05:00,,39,41204207091889,L,Glacier,Single,4,72.00,7077170020529,True,NK-400-42S-3,True,L / Glacier / Single,2022-12-17T19:47:37-05:00,7077170020529,Club Short in Glacier,Negative Underwear
1441,True,,2021-12-15T14:56:20-05:00,,39,41204207124657,XL,Glacier,Single,5,72.00,7077170020529,True,NK-400-42S-4,True,XL / Glacier / Single,2022-12-05T15:10:07-05:00,7077170020529,Club Short in Glacier,Negative Underwear
1442,False,,2021-12-15T14:56:20-05:00,,39,41204207157425,XXL,Glacier,Single,6,72.00,7077170020529,True,NK-400-42S-5,True,XXL / Glacier / Single,2022-03-08T10:23:54-05:00,7077170020529,Club Short in Glacier,Negative Underwear
1443,True,,2022-01-19T15:02:31-05:00,,90,41318234882225,XS,Black,,1,81.00,7102534385841,True,NK-211-01T-0,True,XS / Black,2022-12-26T17:37:16-05:00,7102534385841,Supreme Tank in Black,Negative Underwear
1444,True,,2022-01-19T15:02:31-05:00,,90,41318234914993,S,Black,,2,81.00,7102534385841,True,NK-211-01T-1,True,S / Black,2022-12-26T22:03:21-05:00,7102534385841,Supreme Tank in Black,Negative Underwear
1445,True,,2022-01-19T15:02:31-05:00,,90,41318234947761,M,Black,,3,81.00,7102534385841,True,NK-211-01T-2,True,M / Black,2022-12-24T13:18:31-05:00,7102534385841,Supreme Tank in Black,Negative Underwear
1446,True,,2022-01-19T15:02:31-05:00,,90,41318234980529,L,Black,,4,81.00,7102534385841,True,NK-211-01T-3,True,L / Black,2022-12-23T11:43:20-05:00,7102534385841,Supreme Tank in Black,Negative Underwear
1447,True,,2022-01-19T15:02:31-05:00,,90,41318235013297,XL,Black,,5,81.00,7102534385841,True,NK-211-01T-4,True,XL / Black,2022-12-21T09:10:50-05:00,7102534385841,Supreme Tank in Black,Negative Underwear
1448,True,,2022-03-28T11:00:17-04:00,,90,41626692616369,XXL,Black,,6,81.00,7102534385841,True,NK-211-01T-5,True,XXL / Black,2022-11-26T00:33:20-05:00,7102534385841,Supreme Tank in Black,Negative Underwear
1449,True,,2022-01-19T15:00:18-05:00,,95,41318233997489,XS,Black,,1,81.00,7102533992625,True,NK-211-01S-0,True,XS / Black,2022-12-26T17:37:16-05:00,7102533992625,Supreme Short in Black,Negative Underwear
1450,False,,2022-01-19T15:00:18-05:00,,95,41318234030257,S,Black,,2,81.00,7102533992625,True,NK-211-01S-1,True,S / Black,2022-11-11T01:56:03-05:00,7102533992625,Supreme Short in Black,Negative Underwear
1451,True,,2022-01-19T15:00:18-05:00,,95,41318234063025,M,Black,,3,81.00,7102533992625,True,NK-211-01S-2,True,M / Black,2022-12-26T14:18:12-05:00,7102533992625,Supreme Short in Black,Negative Underwear
1452,True,,2022-01-19T15:00:18-05:00,,95,41318234095793,L,Black,,4,81.00,7102533992625,True,NK-211-01S-3,True,L / Black,2022-12-23T11:43:20-05:00,7102533992625,Supreme Short in Black,Negative Underwear
1453,True,,2022-01-19T15:00:18-05:00,,95,41318234128561,XL,Black,,5,81.00,7102533992625,True,NK-211-01S-4,True,XL / Black,2022-12-21T10:11:11-05:00,7102533992625,Supreme Short in Black,Negative Underwear
1454,True,,2022-03-28T11:09:21-04:00,,95,41626712408241,XXL,Black,,6,81.00,7102533992625,True,NK-211-01S-5,True,XXL / Black,2022-12-19T19:00:31-05:00,7102533992625,Supreme Short in Black,Negative Underwear
1455,True,,2021-09-01T15:14:59-04:00,,228,40710945341617,XS/S,Black,,1,119.00,6930795069617,True,NK-211-01K-01,True,XS/S / Black,2022-12-23T14:37:55-05:00,6930795069617,Supreme Shirt in Black,Negative Underwear
1456,True,,2021-09-01T15:14:59-04:00,,228,40710945374385,M/L,Black,,2,119.00,6930795069617,True,NK-211-01K-23,True,M/L / Black,2022-12-27T00:25:21-05:00,6930795069617,Supreme Shirt in Black,Negative Underwear
1457,False,,2021-09-01T15:14:59-04:00,,228,40710945407153,XL/XXL,Black,,3,119.00,6930795069617,True,NK-211-01K-45,True,XL/XXL / Black,2022-12-04T08:02:21-05:00,6930795069617,Supreme Shirt in Black,Negative Underwear
1458,True,,2021-09-01T15:07:58-04:00,,177,40710922240177,XS,Black,,1,119.00,6930788057265,True,NK-211-01P-0,True,XS / Black,2022-12-23T15:22:55-05:00,6930788057265,Supreme Jogger Pant in Black,Negative Underwear
1459,True,,2021-09-01T15:07:58-04:00,,177,40710922272945,S,Black,,2,119.00,6930788057265,True,NK-211-01P-1,True,S / Black,2022-12-26T22:03:20-05:00,6930788057265,Supreme Jogger Pant in Black,Negative Underwear
1460,True,,2021-09-01T15:07:58-04:00,,177,40710922305713,M,Black,,3,119.00,6930788057265,True,NK-211-01P-2,True,M / Black,2022-12-26T14:18:23-05:00,6930788057265,Supreme Jogger Pant in Black,Negative Underwear
1461,True,,2021-09-01T15:07:58-04:00,,177,40710922338481,L,Black,,4,119.00,6930788057265,True,NK-211-01P-3,True,L / Black,2022-12-26T13:12:04-05:00,6930788057265,Supreme Jogger Pant in Black,Negative Underwear
1462,True,,2021-09-01T15:07:58-04:00,,177,40710922371249,XL,Black,,5,119.00,6930788057265,True,NK-211-01P-4,True,XL / Black,2022-12-21T10:11:04-05:00,6930788057265,Supreme Jogger Pant in Black,Negative Underwear
1463,True,,2021-09-01T15:09:57-04:00,,177,40710928564401,XXL,Black,,6,119.00,6930788057265,True,NK-211-01P-5,True,XXL / Black,2022-11-12T11:32:20-05:00,6930788057265,Supreme Jogger Pant in Black,Negative Underwear
1464,True,,2022-01-20T16:47:44-05:00,,90,41321801253041,XS,Glacier,,1,81.00,7103360729265,True,NK-211-242T-0,True,XS / Glacier,2022-12-21T09:56:18-05:00,7103360729265,Supreme Tank in Glacier,Negative Underwear
1465,False,,2022-01-20T16:47:44-05:00,,90,41321801285809,S,Glacier,,2,81.00,7103360729265,True,NK-211-242T-1,True,S / Glacier,2022-09-30T23:59:03-04:00,7103360729265,Supreme Tank in Glacier,Negative Underwear
1466,True,,2022-01-20T16:47:44-05:00,,90,41321801318577,M,Glacier,,3,81.00,7103360729265,True,NK-211-242T-2,True,M / Glacier,2022-12-25T23:58:57-05:00,7103360729265,Supreme Tank in Glacier,Negative Underwear
1467,False,,2022-01-20T16:47:44-05:00,,90,41321801351345,L,Glacier,,4,81.00,7103360729265,True,NK-211-242T-3,True,L / Glacier,2022-12-17T19:47:56-05:00,7103360729265,Supreme Tank in Glacier,Negative Underwear
1468,True,,2022-01-20T16:47:44-05:00,,90,41321801384113,XL,Glacier,,5,81.00,7103360729265,True,NK-211-242T-4,True,XL / Glacier,2022-10-04T01:03:21-04:00,7103360729265,Supreme Tank in Glacier,Negative Underwear
1469,False,,2022-01-20T16:47:44-05:00,,90,41321801449649,XXL,Glacier,,6,81.00,7103360729265,True,NK-211-242T-5,True,XXL / Glacier,2022-09-30T23:59:03-04:00,7103360729265,Supreme Tank in Glacier,Negative Underwear
1470,True,,2022-01-20T16:45:06-05:00,,177,41321799778481,XS,Glacier,,1,119.00,7103360041137,True,NK-211-242P-0,True,XS / Glacier,2022-12-25T19:46:36-05:00,7103360041137,Supreme Jogger Pant in Glacier,Negative Underwear
1471,True,,2022-01-20T16:45:06-05:00,,177,41321799811249,S,Glacier,,2,119.00,7103360041137,True,NK-211-242P-1,True,S / Glacier,2022-12-21T09:56:22-05:00,7103360041137,Supreme Jogger Pant in Glacier,Negative Underwear
1472,False,,2022-01-20T16:45:07-05:00,,177,41321799844017,M,Glacier,,3,119.00,7103360041137,True,NK-211-242P-2,True,M / Glacier,2022-12-24T13:09:40-05:00,7103360041137,Supreme Jogger Pant in Glacier,Negative Underwear
1473,False,,2022-01-20T16:45:07-05:00,,177,41321799876785,L,Glacier,,4,119.00,7103360041137,True,NK-211-242P-3,True,L / Glacier,2022-10-23T21:10:44-04:00,7103360041137,Supreme Jogger Pant in Glacier,Negative Underwear
1474,True,,2022-01-20T16:45:07-05:00,,177,41321799909553,XL,Glacier,,5,119.00,7103360041137,True,NK-211-242P-4,True,XL / Glacier,2022-12-10T12:29:52-05:00,7103360041137,Supreme Jogger Pant in Glacier,Negative Underwear
1475,False,,2022-03-17T14:33:12-04:00,,177,41529265094833,XXL,Glacier,,6,119.00,7103360041137,True,NK-211-242P-5,True,XXL / Glacier,2022-09-30T23:59:03-04:00,7103360041137,Supreme Jogger Pant in Glacier,Negative Underwear
1476,True,,2022-01-20T16:41:16-05:00,,228,41321797550257,XS/S,Buff,,1,119.00,7103359221937,True,NK-211-621K-01,True,XS/S / Buff,2022-12-26T22:12:01-05:00,7103359221937,Supreme Shirt in Buff,Negative Underwear
1477,True,,2022-01-20T16:41:16-05:00,,228,41321797583025,M/L,Buff,,2,119.00,7103359221937,True,NK-211-621K-23,True,M/L / Buff,2022-12-26T13:12:02-05:00,7103359221937,Supreme Shirt in Buff,Negative Underwear
1478,True,,2022-01-20T16:41:16-05:00,,228,41321797615793,XL/XXL,Buff,,3,119.00,7103359221937,True,NK-211-621K-45,True,XL/XXL / Buff,2022-11-21T08:07:48-05:00,7103359221937,Supreme Shirt in Buff,Negative Underwear
1479,True,,2021-07-06T11:26:32-04:00,,90,40287570002097,XS,Buff,,1,97.00,6808406065329,True,NK-211-621Q-0,True,XS / Buff,2022-12-15T11:38:26-05:00,6808406065329,Supreme Mini Slip in Buff,Negative Underwear
1480,False,,2021-07-06T11:26:32-04:00,,90,40287570034865,S,Buff,,2,97.00,6808406065329,True,NK-211-621Q-1,True,S / Buff,2022-11-12T11:28:11-05:00,6808406065329,Supreme Mini Slip in Buff,Negative Underwear
1481,True,,2021-07-06T11:26:32-04:00,,90,40287570067633,M,Buff,,3,97.00,6808406065329,True,NK-211-621Q-2,True,M / Buff,2022-12-18T14:08:13-05:00,6808406065329,Supreme Mini Slip in Buff,Negative Underwear
1482,True,,2021-07-06T11:26:32-04:00,,90,40287570100401,L,Buff,,4,97.00,6808406065329,True,NK-211-621Q-3,True,L / Buff,2022-12-26T19:53:55-05:00,6808406065329,Supreme Mini Slip in Buff,Negative Underwear
1483,True,,2021-07-06T11:26:32-04:00,,90,40287570133169,XL,Buff,,5,97.00,6808406065329,True,NK-211-621Q-4,True,XL / Buff,2022-11-23T10:03:03-05:00,6808406065329,Supreme Mini Slip in Buff,Negative Underwear
1484,True,,2022-03-21T15:37:43-04:00,,90,41543603060913,XXL,Buff,,6,97.00,6808406065329,True,NK-211-621Q-5,True,XXL / Buff,2022-11-11T13:56:46-05:00,6808406065329,Supreme Mini Slip in Buff,Negative Underwear
1485,False,,2021-04-29T09:57:11-04:00,,272,39781281988785,XS/S,Buff,,1,148.00,6687925305521,True,NK-211-06MR-01,True,XS/S / Buff,2022-11-05T13:05:17-04:00,6687925305521,Supreme Mini Robe in Buff,Negative Underwear
